,index,Unnamed: 0,sentence_id,words,labels
3740,3740,12876,21117,m ik hu saq ku.,v
3741,3741,6410,14651,ch all w aqmi,v
3742,3742,6721,14962,rumi wan,s
3743,3743,1362,9565,kasqa.,v
3744,3744,8792,17033,Apu,s
3745,3745,13088,21329,q as apas,s
3746,3746,3807,12029,mana,adv.
3747,3747,12622,20863,pap akunata,s
3748,3748,7102,15343,H am p' at ut aqa,s
3749,3749,12059,20300,R up hay pi,s
3750,3750,1294,9491,T um aspa,s
3751,3751,3936,12159,y ant ata,s
3752,3752,7399,15640,ru p hay manta,s
3753,3753,5884,14125,ll uq sim uyta,v
3754,3754,9716,17957,¡ U chu,s
3755,3755,15221,23462,kas qaku.,v
3756,3756,11169,19410,allin,adj.
3757,3757,323,8513,pas ay paq ta,v
3758,3758,10931,19172,"nin ku,",v
3759,3759,5480,13716,unquy kunat as,s
3760,3760,12885,21126,Mar an,s
3761,3761,9259,17500,ist all api,s
3762,3762,4854,13078,wasiman,s
3763,3763,2760,10975,allp aqa,s
3764,3764,13506,21747,ph uy uman,s
3765,3765,6777,15018,haw as,s
3766,3766,10159,18400,Mama,s
3767,3767,10731,18972,qat ich kan.,v
3768,3768,11792,20033,m ut ' i,s
3769,3769,2237,10446,rumi ta,s
3770,3770,8308,16549,k'anch am uw anchik taq,v
3771,3771,393,8585,W ak,det.
3772,3772,4841,13065,yaku,s
3773,3773,5180,13412,Yana,adj.
3774,3774,8443,16684,t' ak aykun a.,s
3775,3775,3632,11852,sik in pi.,adv.
3776,3776,3193,11409,Hatun,adj.
3777,3777,11717,19958,ch' u ñ uqa,s
3778,3778,7668,15909,r ut uch kas q a …,v
3779,3779,8005,16246,"par a,",s
3780,3780,3444,11664,rur un,s
3781,3781,7640,15881,¿ Im amantataq,pron.interrog.
3782,3782,1000,9194,H am k ata,s
3783,3783,3266,11484,qullq i.,s
3784,3784,305,8495,Will k aqa,s
3785,3785,2243,10452,Ch ak i,s
3786,3786,1501,9706,K in wata,s
3787,3787,3274,11492,uyw akunapas,s
3788,3788,10436,18677,"q ill a,",adj.
3789,3789,13469,21710,P is qu kunaqa,s
3790,3790,11488,19729,chakr ayuq pas,s
3791,3791,6504,14745,yupaych akuspa,v
3792,3792,14578,22819,Chayqa,adv.
3793,3793,857,9051,Uy w akunaqa,s
3794,3794,1860,10065,Kay,adj.
3795,3795,9014,17255,uyw akunapas,s
3796,3796,10945,19186,chaypim,adv.
3797,3797,13792,22033,pachapiqa,s
3798,3798,5036,13262,Ay ch ataqa,s
3799,3799,3128,11344,Q i pi ch akuy ña,v
3800,3800,8221,16462,tiyaq,s
3801,3801,6640,14881,h amp in.,v
3802,3802,833,9027,chu ll un ku wan,s
3803,3803,10492,18733,manam,adv.
3804,3804,3248,11466,Mana,adv.
3805,3805,8536,16777,uy am,s
3806,3806,13428,21669,run aman si,s
3807,3807,5151,13381,wat y atapas,s
3808,3808,5185,13417,wak a,s
3809,3809,15342,23583,"was an man,",s
3810,3810,13317,21558,"huk » ,",adj.
3811,3811,116,8302,kachkan.,v
3812,3812,10413,18654,wiñ arq un qa.,v
3813,3813,6325,14566,ch' amp ata,s
3814,3814,9552,17793,"karqan i,",v
3815,3815,9468,17709,mis k' ill añ a.,adj.
3816,3816,472,8666,mi kun chik chu.,v
3817,3817,14355,22596,riqs isq ay,adj.
3818,3818,962,9156,h ach i,adj.
3819,3819,12867,21108,mikhuy ku ;,v
3820,3820,12879,21120,28,adj.
3821,3821,12752,20993,runa,s
3822,3822,14525,22766,K uch un akuna,s
3823,3823,7557,15798,p hu ku chu wan,s
3824,3824,8878,17119,Q' ip ch an,v
3825,3825,10518,18759,ll im p' isp aqa,v
3826,3826,8252,16493,wiñan.,v
3827,3827,742,8936,tur uta,s
3828,3828,7483,15724,tak iq ku.,v
3829,3829,2357,10566,qillqan atam,s
3830,3830,2945,11161,Willka,s
3831,3831,9674,17915,q' ay tu kunata,s
3832,3832,7083,15324,h am k' all anchik mi.,v
3833,3833,9500,17741,tuta,s
3834,3834,11451,19692,qh uy akunaman,s
3835,3835,6530,14771,Waw aqa,s
3836,3836,4919,13143,yur ata,s
3837,3837,12419,20660,k is uqa,s
3838,3838,14731,22972,urqu kunapi,s
3839,3839,1297,9494,kachkan.,v
3840,3840,7992,16233,ich h un awanmi,s
3841,3841,699,8893,ray mi pi,s
3842,3842,11514,19755,Yaku,s
3843,3843,6762,15003,yachach iw an.,v
3844,3844,14188,22429,ñaw ill ant in,adv.
3845,3845,7082,15323,haw ast apas,s
3846,3846,6250,14491,ch'uya,adj.
3847,3847,13055,21296,ur aykach in a.,v
3848,3848,5829,14070,kar un,v
3849,3849,7620,15861,kaq taq,v
3850,3850,9282,17523,kh iw irq ap u way .,v
3851,3851,6831,15072,mana,adv.
3852,3852,9113,14191,tukuy ll atam,pron.
3853,3853,11748,19989,"r ikun chik,",v
3854,3854,7896,16137,ch' is im,s
3855,3855,12709,20950,war mi ta,s
3856,3856,11675,17618,kimsa,pron.
3857,3857,11583,19824,h am k' ata,s
3858,3858,177,8363,nin ata,s
3859,3859,1849,10054,ll im pis un.,v
3860,3860,3852,12074,t as n uch kan.,v
3861,3861,5810,14051,p'unchawqa,s
3862,3862,8296,16537,allinta,adv.
3863,3863,11850,20091,as n ap atapas,s
3864,3864,11190,19431,chay piqa,adv.
3865,3865,4345,12568,Wak rim uch kan mi ;,v
3866,3866,5454,13690,mikhuy niyuq mi.,s
3867,3867,9655,17896,Yana,adj.
3868,3868,3958,12181,rurasq am.,v
3869,3869,7865,16106,kan ku pas !,v
3870,3870,5097,13324,aq ha,s
3871,3871,2769,10984,pus ay !,v
3872,3872,2163,10370,m it u ll añam,s
3873,3873,2229,10438,qur ast in,v
3874,3874,13301,21542,run apa,s
3875,3875,3328,11546,har aw ikunata,s
3876,3876,6998,15239,chur in mi,s
3877,3877,13318,21559,chay taq,adv.
3878,3878,10125,18366,un uqa,s
3879,3879,5213,13445,ayq ich in.,v
3880,3880,11078,19319,uyw akunapa,s
3881,3881,12529,20770,kunan,adv.
3882,3882,14979,23220,chay,adj.
3883,3883,5236,13468,Wat uku q,v
3884,3884,12772,21013,Waw akunaqa,s
3885,3885,10434,18675,"llull a,",adj.
3886,3886,2251,10460,n ap aykun anchik.,v
3887,3887,14880,23121,yaqa,adv.
3888,3888,2127,10334,mir achin .,v
3889,3889,14841,23082,h am k' an apaqpas,s
3890,3890,3291,11509,qu tu,s
3891,3891,11857,20098,muy ut awan,s
3892,3892,5051,13278,h ak ' akll ukun am,s
3893,3893,10644,18885,Es t an is l a o.,s
3894,3894,1645,9850,kanman.,v
3895,3895,8031,16272,ña,adv.
3896,3896,12142,20383,"t'ik am un,",v
3897,3897,15455,23696,nin ku.,v
3898,3898,859,9053,ch us pi ta,s
3899,3899,6418,14659,pisill ata,adv.
3900,3900,11957,20198,¿ Kay,det.
3901,3901,38,28152,ñuq ataqa,pron.
3902,3902,3648,11868,kay piqa,adj.
3903,3903,12910,21151,w ay,adj.
3904,3904,10604,18845,kawsaynin tam,s
3905,3905,7722,15963,chayqa,conj.
3906,3906,9379,17620,pan aykun apas,s
3907,3907,2640,10855,quy ku wan ki.,v
3908,3908,11122,19363,sut iy anku.,v
3909,3909,13034,21275,q' ach ut apas,s
3910,3910,5636,13877,t ap ur ikus unch ik .,v
3911,3911,10570,18811,chan k ak at awan,s
3912,3912,1637,9842,kur ut aqa,s
3913,3913,6879,15120,chu ll p akuna,s
3914,3914,11541,19782,P una,s
3915,3915,5836,14077,way k' ut aqa,s
3916,3916,3979,12202,anchata,adj.
3917,3917,14097,22338,llam ata,s
3918,3918,2816,11032,har kar q un.,v
3919,3919,6531,14772,manch ari kuspa,v
3920,3920,14032,22273,tull uwan,s
3921,3921,5032,13258,mana,adv.
3922,3922,7098,15339,qh un asp ataq,v
3923,3923,3088,11304,w ayt aqa,s
3924,3924,2863,11079,t anta,s
3925,3925,5444,13680,A pi chu qa,s
3926,3926,2342,10551,sumaqta,adj.
3927,3927,15283,23524,kaq taq,adv.
3928,3928,10103,18344,ch akunatapas,s
3929,3929,13701,21942,tukuy,adv.
3930,3930,7439,15680,mana,adv.
3931,3931,11250,19491,ch ir iy arq usq a;,v
3932,3932,14205,22446,mam anpa,s
3933,3933,4932,13156,Y ut uta,s
3934,3934,1708,9913,pich akuy !,v
3935,3935,15201,23442,watapi,s
3936,3936,11154,19395,ñawpaq,adj.
3937,3937,2031,10238,runaqa,v
3938,3938,6224,14465,Waw atataq,s
3939,3939,11476,19717,tar ispa,v
3940,3940,7672,15913,su wata,s
3941,3941,7925,16166,waw apa,s
3942,3942,11812,20053,¿ P it aq,pron.interrog.
3943,3943,9589,17830,rim am un ki.,v
3944,3944,14280,22521,llaqta,s
3945,3945,6832,15073,r ut un achu.,v
3946,3946,5290,13522,am u,s
3947,3947,4426,12649,way r aqa,s
3948,3948,8912,17153,"karqan,",v
3949,3949,3342,11561,h all mam uy !,v
3950,3950,10141,18382,munay,adj.
3951,3951,5268,13500,am aw t akunam,s
3952,3952,11551,19792,runaqa,s
3953,3953,8116,16357,p all qa,s
3954,3954,11565,19806,Ñ aw paq qa,adv.
3955,3955,1350,9551,ll as anchu.,adj.
3956,3956,1457,9662,q al iy an apaq.,v
3957,3957,7564,15805,quch ata,s
3958,3958,2449,10661,ham un kichik .,v
3959,3959,7660,15901,uw i ha,s
3960,3960,5991,14232,kanku.,v
3961,3961,566,8760,"tak asun ,",v
3962,3962,551,8745,ch al asun .,v
3963,3963,5975,14216,waw aykita,s
3964,3964,8742,16983,mam ataqa,s
3965,3965,6734,14975,wach ap uw asqa.,v
3966,3966,12784,21025,Mar an niyuq,s
3967,3967,8142,16383,ch' iq t asq amantapas,adj.
3968,3968,3170,11386,wat ay.,v
3969,3969,11507,19748,sar ata,s
3970,3970,11905,20146,m u ch' un pi,s
3971,3971,485,8679,was im ant aqa,s
3972,3972,424,8616,A ti y,v
3973,3973,2633,10848,p unch aw,s
3974,3974,10602,18843,mach aq,adj.
3975,3975,3760,11981,M ach k apa,s
3976,3976,5350,13586,"¡ Waw á y,",s
3977,3977,1125,9319,war ayt a!,s
3978,3978,14856,23097,rim anchik.,v
3979,3979,2322,10531,Ñ uq ñuqa,s
3980,3980,7168,15409,all qu pas,s
3981,3981,12607,20848,pak asqa.,v
3982,3982,4497,12720,war min qa.,s
3983,3983,218,8406,ch iw ch ich ayta,s
3984,3984,2512,10727,par qu mus un.,v
3985,3985,8197,16438,"th iq tin ku,",v
3986,3986,6247,14488,mana,adv.
3987,3987,7056,15297,mana,adv.
3988,3988,1499,9704,kin ray tam,adv.
3989,3989,3417,11636,runakunam,s
3990,3990,4174,12397,tu kur us p aqa,v
3991,3991,5812,14053,ch' aq ita,s
3992,3992,13015,21256,haw all api,adv.
3993,3993,4052,12275,kach ip ant in ta,s
3994,3994,3355,11574,R ik ch ap akuy ll am,v
3995,3995,12701,20942,warmiqa,s
3996,3996,13987,22228,rikch' ach iq,adj.
3997,3997,9462,17703,may ll aspa,v
3998,3998,12,24200,ñ u qan chik pas,pron.
3999,3999,2242,10451,kachkan.,v
4000,4000,7625,15866,man kam an,s
4001,4001,9537,17778,m u hu ch akunata,s
4002,4002,13073,21314,pat ar a,adj.
4003,4003,3074,11290,l uq yan ayuq kun añ ataqmi,s
4004,4004,7438,15679,uy ay kit aqa,s
4005,4005,12345,20586,qh ich ip ray uq,s
4006,4006,5619,13860,t ari ku n,v
4007,4007,11069,19310,paq uch a,s
4008,4008,15275,23516,qull q ill api,s
4009,4009,2496,10710,chayam up tin qa,v
4010,4010,15394,23635,allinchu,adv.
4011,4011,6895,15136,R it ' ip as,s
4012,4012,11582,19823,q añ iw a,s
4013,4013,4862,13086,mama,s
4014,4014,4548,12771,rur anku.,v
4015,4015,11843,20084,wak apas,s
4016,4016,12783,21024,r ispa,v
4017,4017,8616,16857,p'ach ayta,s
4018,4018,11366,19607,kin ray man,s
4019,4019,1033,9227,rimaq,v
4020,4020,6205,14446,chay,det.
4021,4021,5808,14049,ch' aq chur in a.,v
4022,4022,5378,13614,Chay,det.
4023,4023,12818,21059,allpakunallapi,s
4024,4024,2023,10230,manam,adv.
4025,4025,127,8313,U qa,s
4026,4026,13147,21388,ichaqa,adv.
4027,4027,10321,16295,Ñ uq aqa,pron.
4028,4028,2687,10902,w is ch um uy !,v
4029,4029,13156,21397,p unch ut apas,s
4030,4030,5402,13638,chu pi tam,s
4031,4031,11269,19510,anchata,adv.
4032,4032,1728,9933,sik i,s
4033,4033,11045,19286,llaqtakunapi,s
4034,4034,15108,23349,llik ll akun tam,s
4035,4035,3000,11216,ill arqa.,v
4036,4036,13575,21816,n iq,v
4037,4037,10624,18865,"uy ayuq pas,",s
4038,4038,2374,10583,Kay,adj.
4039,4039,4993,13219,s an s apa,s
4040,4040,2370,10579,waq ach kan.,v
4041,4041,12401,20642,p'unchaw paq qa,s
4042,4042,6645,14886,unquy taqa,s
4043,4043,15502,23743,w ik ' u ñ as,s
4044,4044,11516,19757,war mi kunaqa,s
4045,4045,8177,16418,A pi,s
4046,4046,1623,9828,W ak,adj.
4047,4047,8373,16614,Ñ añ u,s
4048,4048,11223,19464,M uq upi,s
4049,4049,2582,10797,mi kuch kan.,v
4050,4050,5890,14131,ll uq sim uyta,v
4051,4051,3003,11219,hayw am u way !,v
4052,4052,816,9010,h ap ich ik am un.,v
4053,4053,4070,12293,mis i,s
4054,4054,12655,20896,unquy paq qa,adv.
4055,4055,12559,20800,Pach ak,adj.
4056,4056,8234,16475,S ip as kunapas,s
4057,4057,5987,14228,K' an as,s
4058,4058,4267,12490,manam,adv.
4059,4059,5385,13621,Chay,det.
4060,4060,4621,12844,sinchi,adj.
4061,4061,14556,22797,q aq akunapi,s
4062,4062,10934,19175,w awan »,s
4063,4063,4667,12890,rur anku.,v
4064,4064,13909,22150,tiyaq,adj.
4065,4065,7875,16116,d om ing o,s
4066,4066,1469,9674,K ich pa,s
4067,4067,7502,15743,tu kus papas,v
4068,4068,13407,21648,p'unchaw,s
4069,4069,9511,17752,tak im un.,v
4070,4070,13834,22075,q' ay tuta,s
4071,4071,5251,13483,Wat uku q,v
4072,4072,6795,15036,uyw anchik.,v
4073,4073,3352,11571,ri hu ta,s
4074,4074,7532,15773,kall chayta,s
4075,4075,14772,23013,Qh ari pa,s
4076,4076,2619,10834,Yach achiq qa,s
4077,4077,789,8983,kach kas qaku.,v
4078,4078,1661,9866,K ut i,adj.
4079,4079,2777,10992,May u pa,s
4080,4080,1284,9481,M ak iy pi,s
4081,4081,13429,21670,"ay pach in,",v
4082,4082,7099,15340,q añ iw a,s
4083,4083,2170,10377,m u chay kus q ayki .,v
4084,4084,3022,11238,Q ich ip r aqa,s
4085,4085,15357,23598,(C al c a),s
4086,4086,6540,14781,waq ayta,v
4087,4087,11997,20238,nan aqta,adv.
4088,4088,9961,18202,tuku kuy ninpi,s
4089,4089,6514,14755,hampi,s
4090,4090,1767,9972,Waw apa,s
4091,4091,1935,10141,s um aq ll añam,adj.
4092,4092,13602,21843,P ik i,s
4093,4093,14835,23076,ruru,s
4094,4094,4892,13116,Kimsa,num
4095,4095,2188,10395,S in qan,s
4096,4096,8897,13792,chayqa,pron.
4097,4097,15140,23381,¿ m ach ' aq w ay,s
4098,4098,11844,20085,w ir ay,adj.
4099,4099,10596,18837,S inch i,adv.
4100,4100,13805,22046,ninchik.,v
4101,4101,828,9022,pur ip tiy ki qa,v
4102,4102,12374,20615,chayam up t in,v
4103,4103,15203,23444,P iz ar ro,s
4104,4104,11546,19787,kawsay ku.,v
4105,4105,14776,23017,war mi pa,s
4106,4106,5047,13273,h ak ' akll ukun am,s
4107,4107,15254,18554,ima,pron.
4108,4108,14771,23012,pak an a.,v
4109,4109,6788,15029,ch iw aku r aqmi,s
4110,4110,1700,9905,L ast arq am up tin qa,v
4111,4111,12637,20878,P un u,s
4112,4112,1353,9554,chayam ur qa.,v
4113,4113,3330,11548,Q ill qan a,s
4114,4114,5244,13476,"hap' irq un man,",s
4115,4115,5976,14217,"ch' in yach im uy,",v
4116,4116,6455,14696,18,det. numeral
4117,4117,14013,22254,P uk y u qa,s
4118,4118,8219,16460,pich asqa,adj.
4119,4119,10189,18430,llaq w akuspa,v
4120,4120,9275,17516,rikch' akuq,s
4121,4121,3473,11693,M ull i,s
4122,4122,4928,13152,t it iqa,s
4123,4123,3139,11355,K uch urq us up tiy kit aq,v
4124,4124,2884,11100,ch up aqa,s
4125,4125,10810,19051,pur iy kach ayta,v
4126,4126,6662,14903,chay ray kut aq,conj.
4127,4127,6985,15226,ch uq upi,s
4128,4128,13904,22145,tawa,adj.
4129,4129,9836,18077,wayra,s
4130,4130,11466,19707,ru m iman,s
4131,4131,2733,10948,pun ku n,s
4132,4132,10482,18723,U m amanta,s
4133,4133,4491,12714,wiñan.,v
4134,4134,15183,23424,kanku.,v
4135,4135,2744,10959,chak ich kan ñ a.,v
4136,4136,2845,11061,q isp in.,v
4137,4137,14085,22326,sun qull anta,adj.
4138,4138,15263,23504,rur uch iq kunapas,adj.
4139,4139,15291,23532,kas un man.,v
4140,4140,1359,9562,kamachiq,s
4141,4141,11737,19978,allin .,adj.
4142,4142,8172,16413,way k' uspa,v
4143,4143,1579,9784,Chay,adj.
4144,4144,8694,16935,kach asqa.,v
4145,4145,10431,18672,allin chu.,adj.
4146,4146,895,9089,pap aqa,s
4147,4147,3063,11279,may uta,s
4148,4148,7653,15894,Waw ayki,s
4149,4149,12398,20639,k' uy tur ay an.,v
4150,4150,8464,16705,purin apaqqa,v
4151,4151,3383,11602,W anta,s
4152,4152,9670,17911,ku rur q unq am.,v
4153,4153,4482,12705,sir anku m.,v
4154,4154,7899,16140,huñun akun qa.,v
4155,4155,9759,18000,kut ip akuy qa,s
4156,4156,12027,20268,k' as piqa,s
4157,4157,8969,17210,rur akuy ku.,v
4158,4158,7226,15467,tull unch ik kunataqa,s
4159,4159,10954,19195,qayll all api,adv.
4160,4160,8827,17068,wat yan apaq,s
4161,4161,2044,10251,karqa.,v
4162,4162,3884,12106,p unch aw ninpi,s
4163,4163,14486,22727,q' aw ataqa,s
4164,4164,5139,13369,pap ayta,s
4165,4165,11664,19905,ñaw ich ayuq.,s
4166,4166,557,8751,mis kill añ am.,adj.
4167,4167,8466,16707,har w ir ispa,v
4168,4168,5486,13722,up yana,v
4169,4169,5255,13487,amach ay.,v
4170,4170,4712,12935,qucha,s
4171,4171,14324,22565,suqta,adj.
4172,4172,8975,17216,añ ast aqa,s
4173,4173,11468,19709,ham p' at u hina,s
4174,4174,14894,23135,p'unchaw mant aq,s
4175,4175,10548,18789,Huch'uy,adj.
4176,4176,8365,16606,P api l,s
4177,4177,2918,11134,pus am un ki.,v
4178,4178,850,9044,Pat ach iman,s
4179,4179,14644,22885,q' ip in.,s
4180,4180,13150,21391,p unch ut apas,s
4181,4181,14299,22540,t all irq uspa,adv.
4182,4182,12479,20720,wataqa,s
4183,4183,2042,10249,kaspa,v
4184,4184,6080,14321,allin,adj.
4185,4185,9885,18126,tut akun apiqa,s
4186,4186,11194,19435,kaws anchu.,v
4187,4187,11347,19588,mill w ayuq,s
4188,4188,13286,21527,tr ig o,s
4189,4189,11302,19543,mill p' uy kuy tapas,v
4190,4190,12281,20522,iskay,det.
4191,4191,6996,15237,tayta,s
4192,4192,977,9171,H ak achu,adj.
4193,4193,8880,17121,q' unch a,s
4194,4194,12248,20489,ñ uk ñ uch all añ a.,adj.
4195,4195,14,24984,ñ ut qh unch ik wan,pron.
4196,4196,15440,23681,ut qay lla,adv.
4197,4197,7751,15992,runakuna,s
4198,4198,5189,13421,ll im p' iyuq,s
4199,4199,2453,10665,Sar acha,s
4200,4200,1167,9363,huq arikun ku.,v
4201,4201,9455,17696,chaymantataq,conj.
4202,4202,11104,19345,llaqtakunapi,s
4203,4203,12556,20797,rumi,s
4204,4204,10576,18817,p' ak isq ata,adj.
4205,4205,11987,20228,s ull k' a,adj.
4206,4206,2414,10625,p anch ir qu kus qa.,adj.
4207,4207,12331,20572,Ay ataqa,s
4208,4208,11155,19396,tarpuy,s
4209,4209,15313,23554,u hu t aqa,s
4210,4210,7365,15606,uw i ha,s
4211,4211,10002,18243,ar u wata,s
4212,4212,9732,14959,p ayll amanta,pron.
4213,4213,286,8476,yan us un.,v
4214,4214,7592,15833,mas ikun aman pas.,s
4215,4215,642,8836,y un ka,s
4216,4216,3589,11809,war mi kunaqa,s
4217,4217,11360,19601,q' ay tu qa,s
4218,4218,1602,9807,Kun anmi,adv.
4219,4219,5807,14048,un u wan r aqmi,s
4220,4220,15454,23695,q' i pi q »,s
4221,4221,522,8716,chak at ay.,v
4222,4222,1518,9723,K ir iy,s
4223,4223,918,9112,as wanmi,adv.
4224,4224,1838,10043,h amp in a.,v
4225,4225,1663,9868,warm ach atam,s
4226,4226,418,8610,at iynin qa,v
4227,4227,324,8514,tu kur q un.,v
4228,4228,11370,19611,p añ am an.,s
4229,4229,13369,21610,kaspa,v
4230,4230,15276,23517,imatapas,adj.
4231,4231,6038,14279,¿ kunanqa,adv.
4232,4232,5321,13553,ancha,adj.
4233,4233,413,8605,Run aqa,s
4234,4234,2790,11006,ayn ikuy ku way .,v
4235,4235,10248,18489,uma,s
4236,4236,9225,17466,H a ci end a,s
4237,4237,11316,19557,chiri,adj.
4238,4238,8319,16560,w allp aqa,s
4239,4239,7216,15457,kanqa.,v
4240,4240,873,9067,uyw akuna,s
4241,4241,14079,22320,tak asp alla,adj.
4242,4242,150,8336,wiñ an man chu.,v
4243,4243,2721,10936,P unch iy ki ta,s
4244,4244,9082,17323,kunanqa,s
4245,4245,4996,13222,"tut a,",v
4246,4246,15396,23637,Qh ill i,adj.
4247,4247,12773,21014,isq un man,adj.
4248,4248,4349,12572,Y ur aq wan,adj.
4249,4249,1993,10200,sumaqta,adj.
4250,4250,12524,20765,ñawpaq manta,adv.
4251,4251,1379,9583,Ch it apa,s
4252,4252,9164,17405,par an an paq mi,v
4253,4253,450,8643,was ipa,s
4254,4254,9964,18205,L iw r ut aqa,s
4255,4255,7857,16098,Q uy ll ur kunaqa,s
4256,4256,7198,15439,wañusq akunata,s
4257,4257,13645,21886,t' ika,s
4258,4258,14948,23189,puñ uy qa,s
4259,4259,9612,17853,"llamk' an,",v
4260,4260,7115,15356,ch' ir ita,adv.
4261,4261,6266,9558,Pay,pron.
4262,4262,1229,9426,ir asun .,v
4263,4263,10807,19048,anchata,adv.
4264,4264,7869,16110,p'unchaw t as,s
4265,4265,13665,21906,rumi kunata,s
4266,4266,1778,9983,Par amanta,s
4267,4267,7164,15405,nun anchik tapas,s
4268,4268,996,9190,y akun wanmi,s
4269,4269,1519,9724,nan aw ach kan.,v
4270,4270,9603,17844,tull un pas,s
4271,4271,1152,9347,M inch am,adv.
4272,4272,792,8986,ch iy all aña,adj.
4273,4273,8347,16588,chay ru qa,s
4274,4274,11697,19938,awan.,v
4275,4275,31,27349,qam kun ataq,pron.
4276,4276,11281,19522,mill ayta,adv.
4277,4277,2155,10362,Par ay,v
4278,4278,9497,17738,ku kuch ita,s
4279,4279,98,8284,t uq uch kan ki.,v
4280,4280,9609,17850,Kuraq,adj.
4281,4281,8298,16539,In ti qa,s
4282,4282,11939,20180,T ap usqa,v
4283,4283,11898,20139,H an u k' asqa,adj.
4284,4284,13620,21861,P ill i,s
4285,4285,11889,20130,¿ Im as,pron.interrog.
4286,4286,11278,19519,mill akun.,v
4287,4287,15250,23491,pisi,adj.
4288,4288,3146,11362,suy unchik,s
4289,4289,186,8372,as uy kun achu.,v
4290,4290,11912,20153,man kach api,s
4291,4291,5435,13671,kunanqa,adv.
4292,4292,14743,22984,wiñan.,v
4293,4293,11655,19896,Chay,det.
4294,4294,985,9179,Allin,adj.
4295,4295,3495,11715,sim int aq a!,s
4296,4296,2083,10290,wak anch ikunata,s
4297,4297,13788,22029,un uqa,s
4298,4298,14074,22315,P um aqa,s
4299,4299,9699,17940,sutiyuq,s
4300,4300,4651,12874,win ar apim,s
4301,4301,6776,15017,Ch iri,adj.
4302,4302,1059,9253,¡ Huk,det.
4303,4303,11621,19862,Chay raq,adv.
4304,4304,1755,9960,I l uq s iyta,v
4305,4305,4724,12947,puk ay,adj.
4306,4306,3736,11957,sut uch kan.,v
4307,4307,6440,14681,huk,det.
4308,4308,6476,14717,ll aman wan,s
4309,4309,11653,19894,anchata,adv.
4310,4310,7076,15317,tull uy ach int aq.,v
4311,4311,1440,9645,K aw s uch awan,s
4312,4312,5514,13751,ur in.,v
4313,4313,737,8931,ch ip t iw ay chu !,v
4314,4314,5039,13265,kan kan apaq,adj.
4315,4315,13812,22053,chak iyuq,s
4316,4316,11877,20118,muy unay an.,v
4317,4317,3280,11498,runam.,s
4318,4318,3987,12210,yaku ta,s
4319,4319,983,9177,am am,adv.
4320,4320,4969,13195,ll im p' i,s
4321,4321,4976,13202,ach anq ar ay,s
4322,4322,5429,13665,hap' ikuq mi.,v
4323,4323,6994,15235,chur an.,v
4324,4324,10780,19021,"mañ ayku way ,",v
4325,4325,13970,22211,allp akunaman,s
4326,4326,7395,15636,"allin ,",adj.
4327,4327,8394,16635,chu ll uch in apaq,v
4328,4328,3662,11882,ru pay ch akuch kan.,v
4329,4329,12720,20961,kas p apas,v
4330,4330,4026,12249,r iku rim un.,v
4331,4331,14662,22903,K ul chun pas,s
4332,4332,11368,19609,"ll uq ' im an,",s
4333,4333,8908,17149,mana,adv.
4334,4334,5674,13915,ancha,adv.
4335,4335,11909,20150,yawar nin tataq,s
4336,4336,9861,18102,quch apiqa,s
4337,4337,1917,10123,Was iy mantaqa,s
4338,4338,12669,20910,chakr aqa,s
4339,4339,11788,20029,Qusqu,s
4340,4340,14687,22928,q'umir,adj.
4341,4341,11168,19409,tarpuy,s
4342,4342,7095,15336,q añ i wata,s
4343,4343,991,9185,pap ata,s
4344,4344,6849,15090,y ayku q,v
4345,4345,3737,11958,S uw am,adj.
4346,4346,8668,16909,ari,adv.
4347,4347,8592,16833,U qa,s
4348,4348,7732,15973,hu ch' uy ll a.,adj.
4349,4349,13505,21746,w ap si qa,s
4350,4350,4153,12376,allinta,adj.
4351,4351,11119,19360,« mawk'a,adj.
4352,4352,594,8788,ll um pay,adj.
4353,4353,11613,19854,m uku kun qa,s
4354,4354,3844,12066,Tar uk apa,s
4355,4355,1242,9439,l san k api,s
4356,4356,5892,14133,hat arikun ku ñ a.,v
4357,4357,5467,13703,A q ch i,s
4358,4358,7627,15868,chaymantataq,conj.
4359,4359,7236,15477,mana,adv.
4360,4360,94,8280,ak ata,s
4361,4361,9154,17395,ayll ukun apiqa,s
4362,4362,5550,13789,¡ Y aw,interj.
4363,4363,6781,15022,¡ Ch ita,s
4364,4364,4945,13170,mam ayt aq,s
4365,4365,8620,16861,ru p hay pi,s
4366,4366,5533,13772,qh ach qa,adj.
